epoch_id,count,duration_ms,timestamp
68,26,85.7040,2025-11-30T16:36:30.649226+00:00
69,16,76.4389,2025-11-30T16:36:30.812354+00:00
70,16,72.4591,2025-11-30T16:36:30.965271+00:00
71,17,109.2855,2025-11-30T16:36:31.184378+00:00
72,20,60.8909,2025-11-30T16:36:31.316847+00:00
73,14,54.4747,2025-11-30T16:36:31.480673+00:00
74,15,112.3709,2025-11-30T16:36:31.695495+00:00
75,25,95.1841,2025-11-30T16:36:31.932959+00:00
76,21,98.6777,2025-11-30T16:36:32.128296+00:00
77,20,58.9541,2025-11-30T16:36:32.274368+00:00
78,14,68.0735,2025-11-30T16:36:32.426010+00:00
79,17,61.7022,2025-11-30T16:36:32.596132+00:00
80,16,66.9936,2025-11-30T16:36:32.759487+00:00
81,17,110.2270,2025-11-30T16:36:33.030491+00:00
82,27,79.5813,2025-11-30T16:36:33.256958+00:00
83,22,67.1642,2025-11-30T16:36:33.417146+00:00
84,16,98.9022,2025-11-30T16:36:33.620597+00:00
85,21,125.4843,2025-11-30T16:36:33.841074+00:00
86,22,101.3488,2025-11-30T16:36:34.055279+00:00
87,20,110.6551,2025-11-30T16:36:34.261383+00:00
88,21,130.2210,2025-11-30T16:36:34.489397+00:00
89,24,113.5336,2025-11-30T16:36:34.717087+00:00
90,22,87.3968,2025-11-30T16:36:34.898397+00:00
91,18,65.1935,2025-11-30T16:36:35.048728+00:00
92,14,79.1865,2025-11-30T16:36:35.207614+00:00
93,18,91.1921,2025-11-30T16:36:35.441903+00:00
94,23,78.8426,2025-11-30T16:36:35.599832+00:00
95,15,99.6956,2025-11-30T16:36:35.822977+00:00
96,22,60.3654,2025-11-30T16:36:35.964418+00:00
97,13,61.2088,2025-11-30T16:36:36.103462+00:00
98,15,73.5585,2025-11-30T16:36:36.256022+00:00
99,14,82.0066,2025-11-30T16:36:36.404605+00:00
100,17,127.1586,2025-11-30T16:36:36.634486+00:00
101,26,75.8134,2025-11-30T16:36:36.885615+00:00
102,26,95.9359,2025-11-30T16:36:37.151291+00:00
103,22,120.8275,2025-11-30T16:36:37.358111+00:00
104,21,68.7652,2025-11-30T16:36:37.520928+00:00
105,15,55.0225,2025-11-30T16:36:37.644549+00:00
106,13,66.6371,2025-11-30T16:36:37.782786+00:00
107,13,81.4137,2025-11-30T16:36:37.929043+00:00
108,18,90.2652,2025-11-30T16:36:38.151809+00:00
109,19,46.6701,2025-11-30T16:36:38.259316+00:00
110,11,58.0597,2025-11-30T16:36:38.384418+00:00
111,14,59.1525,2025-11-30T16:36:38.542774+00:00
112,16,64.0061,2025-11-30T16:36:38.700087+00:00
113,16,62.1876,2025-11-30T16:36:38.847123+00:00
114,14,43.8993,2025-11-30T16:36:38.984445+00:00
115,12,80.5680,2025-11-30T16:36:39.138116+00:00
116,20,82.0551,2025-11-30T16:36:39.373756+00:00
117,20,62.7920,2025-11-30T16:36:39.526801+00:00
118,16,53.0918,2025-11-30T16:36:39.674327+00:00
119,14,98.3289,2025-11-30T16:36:39.864365+00:00
120,21,114.2097,2025-11-30T16:36:40.163013+00:00
121,28,75.2424,2025-11-30T16:36:40.318136+00:00
122,16,146.6026,2025-11-30T16:36:40.580978+00:00
123,26,56.9219,2025-11-30T16:36:40.731999+00:00
124,15,61.6949,2025-11-30T16:36:40.869135+00:00
125,14,64.5936,2025-11-30T16:36:41.024975+00:00
126,15,98.2886,2025-11-30T16:36:41.205088+00:00
127,18,83.0726,2025-11-30T16:36:41.379886+00:00
128,17,92.2749,2025-11-30T16:36:41.534383+00:00
129,18,88.8041,2025-11-30T16:36:41.725757+00:00
130,19,76.2346,2025-11-30T16:36:41.914813+00:00
131,18,85.7604,2025-11-30T16:36:42.109384+00:00
132,19,60.2863,2025-11-30T16:36:42.248193+00:00
133,12,66.0191,2025-11-30T16:36:42.378670+00:00
134,14,73.3918,2025-11-30T16:36:42.523140+00:00
135,16,61.6721,2025-11-30T16:36:42.665750+00:00
136,13,59.6300,2025-11-30T16:36:42.791835+00:00
137,12,49.8983,2025-11-30T16:36:42.910460+00:00
138,14,88.7416,2025-11-30T16:36:43.116445+00:00
139,19,61.0433,2025-11-30T16:36:43.247157+00:00
140,13,77.3498,2025-11-30T16:36:43.394677+00:00
141,16,49.9381,2025-11-30T16:36:43.532854+00:00
142,12,46.2138,2025-11-30T16:36:43.660737+00:00
143,14,46.9248,2025-11-30T16:36:43.775207+00:00
144,11,49.4160,2025-11-30T16:36:43.889046+00:00
145,11,59.2277,2025-11-30T16:36:44.011319+00:00
146,12,88.1638,2025-11-30T16:36:44.176225+00:00
147,24,70.4259,2025-11-30T16:36:44.400575+00:00
148,15,54.2150,2025-11-30T16:36:44.512730+00:00
149,11,48.9066,2025-11-30T16:36:44.620669+00:00
150,12,67.8233,2025-11-30T16:36:44.766150+00:00
151,14,80.2525,2025-11-30T16:36:44.940506+00:00
152,19,44.8504,2025-11-30T16:36:45.070092+00:00
153,11,98.2163,2025-11-30T16:36:45.239826+00:00
154,18,89.3371,2025-11-30T16:36:45.426303+00:00
155,19,181.3490,2025-11-30T16:36:45.709765+00:00
156,29,52.2646,2025-11-30T16:36:45.844422+00:00
157,13,63.9649,2025-11-30T16:36:46.002662+00:00
158,16,54.6666,2025-11-30T16:36:46.173918+00:00
159,17,60.1797,2025-11-30T16:36:46.328827+00:00
160,15,58.6419,2025-11-30T16:36:46.462424+00:00
161,12,44.4715,2025-11-30T16:36:46.572638+00:00
162,12,142.8081,2025-11-30T16:36:46.826522+00:00
163,28,87.4501,2025-11-30T16:36:47.035309+00:00
164,18,51.4401,2025-11-30T16:36:47.151088+00:00
165,13,45.1318,2025-11-30T16:36:47.284803+00:00
166,11,52.8053,2025-11-30T16:36:47.415345+00:00
167,14,55.1530,2025-11-30T16:36:47.551672+00:00
168,13,51.9996,2025-11-30T16:36:47.661619+00:00
169,11,65.5915,2025-11-30T16:36:47.785269+00:00
170,14,91.0832,2025-11-30T16:36:47.967531+00:00
171,20,75.3524,2025-11-30T16:36:48.168128+00:00
172,17,47.3566,2025-11-30T16:36:48.274285+00:00
173,11,50.3992,2025-11-30T16:36:48.421514+00:00
174,15,60.6082,2025-11-30T16:36:48.575868+00:00
175,15,50.6497,2025-11-30T16:36:48.722351+00:00
176,14,72.3705,2025-11-30T16:36:48.857922+00:00
177,15,40.8447,2025-11-30T16:36:48.972093+00:00
178,10,51.3929,2025-11-30T16:36:49.091133+00:00
179,13,111.8693,2025-11-30T16:36:49.286732+00:00
180,22,52.3433,2025-11-30T16:36:49.473758+00:00
181,15,52.1279,2025-11-30T16:36:49.588044+00:00
182,12,41.5300,2025-11-30T16:36:49.698526+00:00
183,11,49.2811,2025-11-30T16:36:49.808899+00:00
184,12,58.7923,2025-11-30T16:36:49.971624+00:00
185,17,55.5180,2025-11-30T16:36:50.123174+00:00
186,14,40.3315,2025-11-30T16:36:50.228702+00:00
187,10,53.3481,2025-11-30T16:36:50.352380+00:00
188,13,138.2697,2025-11-30T16:36:50.627453+00:00
189,31,80.4516,2025-11-30T16:36:50.854322+00:00
190,19,46.3277,2025-11-30T16:36:50.984627+00:00
191,13,73.3306,2025-11-30T16:36:51.135165+00:00
192,16,56.0491,2025-11-30T16:36:51.288418+00:00
193,14,69.8019,2025-11-30T16:36:51.416128+00:00
194,12,90.3035,2025-11-30T16:36:51.584026+00:00
195,21,48.9814,2025-11-30T16:36:51.744446+00:00
196,16,77.2289,2025-11-30T16:36:51.936178+00:00
197,21,59.9860,2025-11-30T16:36:52.119885+00:00
198,13,67.3761,2025-11-30T16:36:52.252877+00:00
199,13,47.4976,2025-11-30T16:36:52.362023+00:00
200,12,66.4573,2025-11-30T16:36:52.524093+00:00
201,15,42.1402,2025-11-30T16:36:52.629828+00:00
202,11,64.1298,2025-11-30T16:36:52.749368+00:00
203,13,84.7765,2025-11-30T16:36:52.928522+00:00
204,18,119.9526,2025-11-30T16:36:53.133246+00:00
205,24,67.3759,2025-11-30T16:36:53.336013+00:00
206,15,33.8504,2025-11-30T16:36:53.430444+00:00
207,10,56.4164,2025-11-30T16:36:53.540083+00:00
208,11,47.0083,2025-11-30T16:36:53.652982+00:00
209,12,46.5213,2025-11-30T16:36:53.768120+00:00
210,11,47.7840,2025-11-30T16:36:53.871601+00:00
211,10,46.6087,2025-11-30T16:36:53.982866+00:00
212,13,114.0255,2025-11-30T16:36:54.212835+00:00
213,21,74.9191,2025-11-30T16:36:54.358154+00:00
214,19,50.5417,2025-11-30T16:36:54.559528+00:00
215,16,52.1042,2025-11-30T16:36:54.671117+00:00
216,13,41.0573,2025-11-30T16:36:54.798268+00:00
217,11,62.0304,2025-11-30T16:36:54.920688+00:00
218,13,37.3923,2025-11-30T16:36:55.041527+00:00
219,13,42.9804,2025-11-30T16:36:55.173008+00:00
220,12,54.8358,2025-11-30T16:36:55.311582+00:00
221,14,54.9054,2025-11-30T16:36:55.440962+00:00
222,12,102.9895,2025-11-30T16:36:55.618543+00:00
223,19,67.2483,2025-11-30T16:36:55.798774+00:00
224,18,112.5581,2025-11-30T16:36:56.018086+00:00
225,22,36.8106,2025-11-30T16:36:56.130513+00:00
226,10,55.8712,2025-11-30T16:36:56.249875+00:00
227,12,58.8340,2025-11-30T16:36:56.370429+00:00
228,14,44.0653,2025-11-30T16:36:56.503688+00:00
229,12,65.4549,2025-11-30T16:36:56.662631+00:00
230,20,104.3770,2025-11-30T16:36:56.884292+00:00
231,23,60.9112,2025-11-30T16:36:57.085187+00:00
232,16,38.6674,2025-11-30T16:36:57.237841+00:00
233,15,46.7096,2025-11-30T16:36:57.362079+00:00
234,12,42.6012,2025-11-30T16:36:57.469753+00:00
235,10,40.8531,2025-11-30T16:36:57.574115+00:00
236,11,49.2331,2025-11-30T16:36:57.681108+00:00
237,10,57.7735,2025-11-30T16:36:57.795122+00:00
238,14,41.7204,2025-11-30T16:36:57.929993+00:00
239,10,68.9024,2025-11-30T16:36:58.064252+00:00
240,16,63.9612,2025-11-30T16:36:58.229855+00:00
241,18,56.1101,2025-11-30T16:36:58.394719+00:00
242,13,56.1569,2025-11-30T16:36:58.510477+00:00
243,13,44.5320,2025-11-30T16:36:58.620506+00:00
244,11,45.0715,2025-11-30T16:36:58.740422+00:00
245,11,40.4842,2025-11-30T16:36:58.838086+00:00
246,9,55.3296,2025-11-30T16:36:58.957760+00:00
247,15,50.1292,2025-11-30T16:36:59.099965+00:00
248,13,67.1292,2025-11-30T16:36:59.251423+00:00
249,15,50.1473,2025-11-30T16:36:59.392912+00:00
250,14,59.0709,2025-11-30T16:36:59.525722+00:00
251,16,122.6867,2025-11-30T16:36:59.754061+00:00
252,21,60.4920,2025-11-30T16:36:59.918210+00:00
253,14,46.3065,2025-11-30T16:37:00.032003+00:00
254,12,51.7262,2025-11-30T16:37:00.143587+00:00
255,11,76.2098,2025-11-30T16:37:00.286438+00:00
256,16,120.4424,2025-11-30T16:37:00.488157+00:00
257,20,41.8237,2025-11-30T16:37:00.604663+00:00
258,13,37.9501,2025-11-30T16:37:00.751385+00:00
259,12,44.6859,2025-11-30T16:37:00.858624+00:00
260,11,114.2130,2025-11-30T16:37:01.060557+00:00
261,25,106.6912,2025-11-30T16:37:01.324883+00:00
262,22,44.0786,2025-11-30T16:37:01.440209+00:00
263,11,47.7610,2025-11-30T16:37:01.551460+00:00
264,11,57.1718,2025-11-30T16:37:01.689754+00:00
265,14,49.4485,2025-11-30T16:37:01.820359+00:00
266,13,67.4131,2025-11-30T16:37:01.957257+00:00
267,14,44.7701,2025-11-30T16:37:02.069985+00:00
268,11,113.1552,2025-11-30T16:37:02.255486+00:00
269,28,76.5390,2025-11-30T16:37:02.520913+00:00
270,19,58.9218,2025-11-30T16:37:02.667194+00:00
271,12,65.9686,2025-11-30T16:37:02.810359+00:00
272,16,55.6473,2025-11-30T16:37:02.952728+00:00
273,14,55.3565,2025-11-30T16:37:03.099364+00:00
274,15,52.5483,2025-11-30T16:37:03.234980+00:00
275,13,88.0493,2025-11-30T16:37:03.413492+00:00
276,18,102.4051,2025-11-30T16:37:03.611787+00:00
277,20,42.4140,2025-11-30T16:37:03.731189+00:00
278,12,38.7317,2025-11-30T16:37:03.867904+00:00
279,14,79.3829,2025-11-30T16:37:04.036462+00:00
280,17,46.6035,2025-11-30T16:37:04.180964+00:00
281,14,37.1421,2025-11-30T16:37:04.298385+00:00
282,11,43.8605,2025-11-30T16:37:04.412072+00:00
283,11,56.7821,2025-11-30T16:37:04.527287+00:00
284,12,128.4949,2025-11-30T16:37:04.713692+00:00
285,24,67.8304,2025-11-30T16:37:04.936634+00:00
286,16,67.1317,2025-11-30T16:37:05.074441+00:00
287,15,46.4855,2025-11-30T16:37:05.201013+00:00
288,12,52.0507,2025-11-30T16:37:05.318278+00:00
289,13,65.7417,2025-11-30T16:37:05.461464+00:00
290,13,49.7779,2025-11-30T16:37:05.568004+00:00
291,10,47.0335,2025-11-30T16:37:05.671398+00:00
292,11,46.9357,2025-11-30T16:37:05.783218+00:00
293,13,44.5037,2025-11-30T16:37:05.901410+00:00
294,10,84.9639,2025-11-30T16:37:06.055138+00:00
295,20,37.6529,2025-11-30T16:37:06.218418+00:00
296,12,45.0548,2025-11-30T16:37:06.327559+00:00
297,11,65.3124,2025-11-30T16:37:06.491534+00:00
298,17,54.3313,2025-11-30T16:37:06.654275+00:00
299,17,105.0936,2025-11-30T16:37:06.873037+00:00
300,20,50.8250,2025-11-30T16:37:06.988346+00:00
301,13,47.1952,2025-11-30T16:37:07.129676+00:00
302,13,137.6196,2025-11-30T16:37:07.378869+00:00
303,27,54.6386,2025-11-30T16:37:07.519482+00:00
304,12,36.4971,2025-11-30T16:37:07.639558+00:00
305,12,76.9447,2025-11-30T16:37:07.783799+00:00
306,19,47.1182,2025-11-30T16:37:07.960709+00:00
307,15,37.1687,2025-11-30T16:37:08.088757+00:00
308,10,54.4256,2025-11-30T16:37:08.200397+00:00
309,17,62.2108,2025-11-30T16:37:08.395249+00:00
310,15,134.4335,2025-11-30T16:37:08.611109+00:00
311,25,46.8997,2025-11-30T16:37:08.763195+00:00
312,12,64.9981,2025-11-30T16:37:08.899355+00:00
313,13,49.2800,2025-11-30T16:37:09.011104+00:00
314,13,40.9993,2025-11-30T16:37:09.138346+00:00
315,11,40.4337,2025-11-30T16:37:09.239167+00:00
316,10,55.2202,2025-11-30T16:37:09.366002+00:00
317,14,51.0025,2025-11-30T16:37:09.507427+00:00
318,13,51.1107,2025-11-30T16:37:09.627913+00:00
319,13,145.0754,2025-11-30T16:37:09.881843+00:00
320,30,62.6903,2025-11-30T16:37:10.090710+00:00
321,15,42.3271,2025-11-30T16:37:10.191840+00:00
322,10,44.8588,2025-11-30T16:37:10.296790+00:00
323,10,50.6552,2025-11-30T16:37:10.414925+00:00
324,14,54.2922,2025-11-30T16:37:10.552888+00:00
325,13,34.2724,2025-11-30T16:37:10.659651+00:00
326,10,54.9408,2025-11-30T16:37:10.780397+00:00
327,13,65.2229,2025-11-30T16:37:10.909908+00:00
328,16,46.9693,2025-11-30T16:37:11.073437+00:00
329,14,59.9456,2025-11-30T16:37:11.227711+00:00
330,14,45.6648,2025-11-30T16:37:11.333598+00:00
331,11,58.4680,2025-11-30T16:37:11.460701+00:00
332,12,53.3480,2025-11-30T16:37:11.571390+00:00
333,11,94.3785,2025-11-30T16:37:11.733550+00:00
334,17,68.8338,2025-11-30T16:37:11.883100+00:00
335,17,49.5726,2025-11-30T16:37:12.025177+00:00
336,11,55.0356,2025-11-30T16:37:12.136494+00:00
337,11,49.5415,2025-11-30T16:37:12.248339+00:00
338,14,136.0061,2025-11-30T16:37:12.489381+00:00
339,23,44.6085,2025-11-30T16:37:12.604688+00:00
340,10,48.3050,2025-11-30T16:37:12.708560+00:00
341,10,74.8418,2025-11-30T16:37:12.848037+00:00
342,16,47.1092,2025-11-30T16:37:12.982907+00:00
343,12,67.4054,2025-11-30T16:37:13.120747+00:00
344,15,49.7513,2025-11-30T16:37:13.249561+00:00
345,11,66.0264,2025-11-30T16:37:13.370434+00:00
346,16,58.8659,2025-11-30T16:37:13.524287+00:00
347,12,67.0660,2025-11-30T16:37:13.682746+00:00
348,18,45.0504,2025-11-30T16:37:13.822262+00:00
349,12,54.0551,2025-11-30T16:37:13.931665+00:00
350,13,44.2664,2025-11-30T16:37:14.055937+00:00
351,11,42.9786,2025-11-30T16:37:14.167624+00:00
352,10,49.3962,2025-11-30T16:37:14.272744+00:00
353,12,51.4879,2025-11-30T16:37:14.405857+00:00
354,13,60.0959,2025-11-30T16:37:14.546595+00:00
355,15,53.2314,2025-11-30T16:37:14.673501+00:00
356,11,47.4902,2025-11-30T16:37:14.778934+00:00
357,12,59.7687,2025-11-30T16:37:14.929759+00:00
358,18,48.6394,2025-11-30T16:37:15.102808+00:00
359,18,51.2192,2025-11-30T16:37:15.285446+00:00
360,15,71.7506,2025-11-30T16:37:15.450207+00:00
361,15,41.7107,2025-11-30T16:37:15.549008+00:00
362,10,44.8173,2025-11-30T16:37:15.649007+00:00
363,10,40.9126,2025-11-30T16:37:15.742857+00:00
364,10,54.1163,2025-11-30T16:37:15.859221+00:00
365,11,36.6593,2025-11-30T16:37:15.957982+00:00
366,10,46.9602,2025-11-30T16:37:16.102377+00:00
367,15,44.0336,2025-11-30T16:37:16.230833+00:00
368,14,39.5795,2025-11-30T16:37:16.354398+00:00
369,11,54.4527,2025-11-30T16:37:16.469294+00:00
370,11,43.9815,2025-11-30T16:37:16.569243+00:00
371,9,35.9655,2025-11-30T16:37:16.659715+00:00
372,10,38.5755,2025-11-30T16:37:16.758363+00:00
373,11,43.5262,2025-11-30T16:37:16.878189+00:00
374,11,280.6231,2025-11-30T16:37:17.265289+00:00
375,47,167.6600,2025-11-30T16:37:17.809997+00:00
376,46,33.2191,2025-11-30T16:37:17.898844+00:00
377,9,53.5767,2025-11-30T16:37:18.018490+00:00
378,12,56.5819,2025-11-30T16:37:18.136368+00:00
379,13,56.9166,2025-11-30T16:37:18.287673+00:00
380,14,36.2635,2025-11-30T16:37:18.388074+00:00
381,9,44.1408,2025-11-30T16:37:18.487761+00:00
382,10,68.1232,2025-11-30T16:37:18.611273+00:00
383,13,150.5080,2025-11-30T16:37:18.838464+00:00
384,28,59.9990,2025-11-30T16:37:19.101306+00:00
385,22,42.3028,2025-11-30T16:37:19.219419+00:00
386,11,44.8964,2025-11-30T16:37:19.324192+00:00
387,11,37.4819,2025-11-30T16:37:19.437576+00:00
388,10,59.8176,2025-11-30T16:37:19.551119+00:00
389,12,48.0193,2025-11-30T16:37:19.658745+00:00
390,10,37.6098,2025-11-30T16:37:19.757902+00:00
391,10,47.2030,2025-11-30T16:37:19.861797+00:00
392,12,52.0875,2025-11-30T16:37:19.979195+00:00
393,11,114.8033,2025-11-30T16:37:20.155809+00:00
394,21,38.2434,2025-11-30T16:37:20.300452+00:00
395,11,30.7999,2025-11-30T16:37:20.387560+00:00
396,8,43.6794,2025-11-30T16:37:20.488391+00:00
397,11,62.2183,2025-11-30T16:37:20.610735+00:00
398,13,63.4206,2025-11-30T16:37:20.746734+00:00
399,14,48.6787,2025-11-30T16:37:20.885511+00:00
400,12,35.8853,2025-11-30T16:37:20.979853+00:00
401,10,33.6902,2025-11-30T16:37:21.068032+00:00
402,9,54.0339,2025-11-30T16:37:21.179052+00:00
403,11,36.7595,2025-11-30T16:37:21.272716+00:00
404,9,80.5119,2025-11-30T16:37:21.426103+00:00
405,16,41.0330,2025-11-30T16:37:21.548897+00:00
406,13,57.8866,2025-11-30T16:37:21.691007+00:00
407,13,35.5128,2025-11-30T16:37:21.787251+00:00
408,10,33.1211,2025-11-30T16:37:21.876946+00:00
409,8,61.2918,2025-11-30T16:37:22.009011+00:00
410,14,38.4497,2025-11-30T16:37:22.103523+00:00
411,11,54.0612,2025-11-30T16:37:22.238330+00:00
412,12,66.1859,2025-11-30T16:37:22.362138+00:00
413,13,50.5816,2025-11-30T16:37:22.482582+00:00
414,14,97.0021,2025-11-30T16:37:22.760480+00:00
415,28,47.6610,2025-11-30T16:37:22.901361+00:00
416,11,50.7871,2025-11-30T16:37:23.018169+00:00
417,12,56.6549,2025-11-30T16:37:23.130764+00:00
418,12,59.5243,2025-11-30T16:37:23.269610+00:00
419,14,52.2025,2025-11-30T16:37:23.405378+00:00
420,13,73.4148,2025-11-30T16:37:23.570999+00:00
421,17,64.7969,2025-11-30T16:37:23.730150+00:00
422,17,92.9841,2025-11-30T16:37:23.916456+00:00
423,21,99.4481,2025-11-30T16:37:24.179639+00:00
424,23,71.3331,2025-11-30T16:37:24.331632+00:00
425,14,51.1589,2025-11-30T16:37:24.470870+00:00
426,14,41.0546,2025-11-30T16:37:24.567647+00:00
427,10,61.2107,2025-11-30T16:37:24.717633+00:00
428,14,71.9116,2025-11-30T16:37:24.868214+00:00
429,17,46.8831,2025-11-30T16:37:24.990702+00:00
430,12,62.0251,2025-11-30T16:37:25.147817+00:00
431,15,87.6180,2025-11-30T16:37:25.321373+00:00
432,17,52.2699,2025-11-30T16:37:25.462870+00:00
433,14,34.8403,2025-11-30T16:37:25.557902+00:00
434,9,56.5095,2025-11-30T16:37:25.671648+00:00
435,12,40.0053,2025-11-30T16:37:25.777559+00:00
436,10,37.7898,2025-11-30T16:37:25.872082+00:00
437,11,45.3287,2025-11-30T16:37:25.981919+00:00
438,11,38.8674,2025-11-30T16:37:26.098574+00:00
439,12,57.4435,2025-11-30T16:37:26.250086+00:00
440,14,34.0841,2025-11-30T16:37:26.337152+00:00
441,8,48.1125,2025-11-30T16:37:26.436189+00:00
442,10,58.6158,2025-11-30T16:37:26.573128+00:00
443,16,59.3979,2025-11-30T16:37:26.711424+00:00
444,12,46.8100,2025-11-30T16:37:26.819278+00:00
445,11,50.1758,2025-11-30T16:37:26.927458+00:00
446,10,38.8847,2025-11-30T16:37:27.027460+00:00
447,10,59.3725,2025-11-30T16:37:27.148873+00:00
448,13,83.0553,2025-11-30T16:37:27.310326+00:00
449,18,48.3651,2025-11-30T16:37:27.453335+00:00
450,12,31.9743,2025-11-30T16:37:27.547282+00:00
451,9,33.0041,2025-11-30T16:37:27.658585+00:00
452,13,56.8534,2025-11-30T16:37:27.819147+00:00
453,19,79.1444,2025-11-30T16:37:28.021459+00:00
454,17,41.6039,2025-11-30T16:37:28.140632+00:00
455,12,75.7562,2025-11-30T16:37:28.290405+00:00
456,15,51.3067,2025-11-30T16:37:28.409902+00:00
457,12,82.5207,2025-11-30T16:37:28.570511+00:00
458,15,45.7206,2025-11-30T16:37:28.678725+00:00
459,11,42.4473,2025-11-30T16:37:28.779195+00:00
460,10,36.5951,2025-11-30T16:37:28.870887+00:00
461,10,77.5856,2025-11-30T16:37:29.039385+00:00
462,16,60.4782,2025-11-30T16:37:29.172929+00:00
463,14,39.3257,2025-11-30T16:37:29.300148+00:00
464,12,36.0601,2025-11-30T16:37:29.388620+00:00
465,8,34.7751,2025-11-30T16:37:29.477692+00:00
466,10,63.4760,2025-11-30T16:37:29.597738+00:00
467,11,44.6945,2025-11-30T16:37:29.695300+00:00
468,11,35.9041,2025-11-30T16:37:29.837346+00:00
469,14,62.5464,2025-11-30T16:37:29.981213+00:00
470,15,62.0685,2025-11-30T16:37:30.111309+00:00
471,14,43.5871,2025-11-30T16:37:30.261581+00:00
472,14,77.0220,2025-11-30T16:37:30.438765+00:00
473,16,40.1589,2025-11-30T16:37:30.532881+00:00
474,10,51.9442,2025-11-30T16:37:30.660806+00:00
475,14,46.3428,2025-11-30T16:37:30.788428+00:00
476,13,37.3324,2025-11-30T16:37:30.907404+00:00
477,10,45.2982,2025-11-30T16:37:31.020894+00:00
478,13,45.0826,2025-11-30T16:37:31.150852+00:00
479,12,62.0987,2025-11-30T16:37:31.273399+00:00
480,17,89.9123,2025-11-30T16:37:31.520666+00:00
